k,shape,nu0,entropy,N,lam_min,lam_tp,mu,sigma2,nu,a
9,strong_skew,64,3.0870755136620947,346,0.1708641975308642,0.0283601754475097,68.61708686410265,128.1375459626939,73.48829063866398,0.9337145587109562
9,strong_skew,64,3.0870755136620947,591,0.29185185185185186,0.04844180257074634,67.74198939673816,138.63189028029345,66.20377343408568,1.023234566292267
9,strong_skew,64,3.0870755136620947,1012,0.4997530864197531,0.08294941489271623,66.85760807974053,136.3203645002756,65.5799267340596,1.0194828114228032
9,strong_skew,64,3.0870755136620947,1247,0.6158024691358025,0.10221138376602484,66.18979829536742,137.4424867894335,63.751602589865826,1.03824524571072
9,strong_skew,64,3.0870755136620947,1539,0.76,0.1261454046639232,65.25019940893594,134.3357650343692,63.38726729723272,1.0293896896196462
9,strong_skew,64,3.0870755136620947,1897,0.9367901234567901,0.15548917001134654,65.38582057059129,138.5662696716197,61.707737991668,1.0596048842273222
9,strong_skew,64,3.0870755136620947,2339,1.1550617283950617,0.1917180646581653,64.87522262487919,131.55190630067068,63.98682662960665,1.0138840452334839
9,strong_skew,64,3.0870755136620947,2884,1.4241975308641976,0.23638943927924272,64.73689851694952,128.19969676683942,65.38027991151763,0.9901593967563488
9,strong_skew,64,3.0870755136620947,3556,1.7560493827160495,0.29147047367440604,64.71519597550488,132.06862889608752,63.422428553312145,1.0203834424458542
9,strong_skew,64,3.0870755136620947,4382,2.163950617283951,0.359174245118461,64.89508742356813,129.17529082444187,65.20399288182901,0.9952624763513989
9,strong_skew,64,3.0870755136620947,5403,2.6681481481481484,0.44286135243611247,64.31512663048514,122.42671431932922,67.57406725310216,0.9517723180638146
9,strong_skew,64,3.0870755136620947,6662,3.2898765432098767,0.5460563261020509,64.54446217241335,129.8968679132732,64.1430030461944,1.0062588140117141
9,strong_skew,64,3.0870755136620947,8213,4.055802469135803,0.6731853206658878,64.36956117892483,130.27097995747545,63.61263894260865,1.0118989284031918
9,strong_skew,64,3.0870755136620947,10125,5.0,0.8299039780521263,64.05523586270374,129.86014391750132,63.19218688119187,1.0136575267308678
9,strong_skew,64,3.0870755136620947,18399,9.085925925925926,1.508089214042575,64.15626437415536,132.5058514667772,62.12595463346032,1.032680539923672
9,strong_skew,64,3.0870755136620947,33433,16.510123456790122,2.7403634269843695,64.02545017553419,129.2911415630906,63.41127815287303,1.0096855329296548
9,strong_skew,64,3.0870755136620947,60750,30.0,4.979423868312758,64.09983286092012,123.55924926039326,66.50717930697174,0.9638032093506744
10,uniform,81,3.321928094887362,17,0.17000000000000004,0.0017000000000000003,42.843047594399984,32.98086291380101,111.30859322713091,0.3849033246424788
10,uniform,81,3.321928094887362,29,0.29000000000000004,0.0029000000000000007,62.46952640276891,41.66580740851064,187.321065963029,0.33348906104932335
10,uniform,81,3.321928094887362,50,0.5000000000000001,0.005000000000000001,81.4295024694053,56.068185039466876,236.52500496484532,0.3442743928131749
10,uniform,81,3.321928094887362,62,0.6200000000000001,0.0062000000000000015,87.34245154696707,70.70009887011608,215.80461595249153,0.4047293018338178
10,uniform,81,3.321928094887362,76,0.7600000000000001,0.007600000000000002,91.32303900189171,84.75475566457128,196.80069601161588,0.4640381911886201
10,uniform,81,3.321928094887362,94,0.9400000000000002,0.009400000000000002,95.27748333294596,109.39535315130459,165.96315234165937,0.5740881755294895
10,uniform,81,3.321928094887362,115,1.1500000000000001,0.011500000000000002,96.69883108099194,132.9389068925926,140.67610680724252,0.6873863179444595
10,uniform,81,3.321928094887362,142,1.4200000000000004,0.014200000000000003,97.04228047239671,151.63999328782086,124.20475621373772,0.7813088921120018
10,uniform,81,3.321928094887362,176,1.7600000000000002,0.017600000000000005,96.10677264199607,175.68858865032703,105.14640499553164,0.9140281367306878
10,uniform,81,3.321928094887362,216,2.1600000000000006,0.021600000000000005,93.98844882138548,189.36598339379685,93.299000734253,1.0073896620725473
10,uniform,81,3.321928094887362,267,2.6700000000000004,0.026700000000000005,91.49580696589706,192.45097784277695,86.99859866838182,1.0516928820274167
10,uniform,81,3.321928094887362,329,3.2900000000000005,0.032900000000000006,89.24922080266177,206.47313173029784,77.15699710785593,1.1567223213456894
10,uniform,81,3.321928094887362,406,4.0600000000000005,0.040600000000000004,87.51517667317323,200.760404163026,76.29897120467406,1.1470033644151163
10,uniform,81,3.321928094887362,500,5.000000000000001,0.05000000000000001,85.77453261783465,196.4899622994189,74.88698516412448,1.1453863769498627
10,uniform,81,3.321928094887362,909,9.090000000000002,0.09090000000000002,82.93274924987183,178.7743526746989,76.94438039059398,1.0778272412992216
10,uniform,81,3.321928094887362,1651,16.51,0.16510000000000002,82.35339489309699,169.45101069051654,80.04769783055579,1.0288040396542306
10,uniform,81,3.321928094887362,3000,30.000000000000007,0.30000000000000004,81.76289986307341,164.339660421663,81.35798475993128,1.004976955910805
10,mild_skew,81,3.297825708486153,40,0.10000000000000002,0.00361,72.3474101911871,53.57081647567164,195.41041580909598,0.37023313159451077
10,mild_skew,81,3.297825708486153,68,0.17000000000000004,0.006137,87.55523660703558,80.0436770777473,191.54341072732058,0.4571038819585311
10,mild_skew,81,3.297825708486153,117,0.29250000000000004,0.01055925,95.13539665037777,133.18749068663743,135.9098162922708,0.6999891490235803
10,mild_skew,81,3.297825708486153,200,0.5000000000000001,0.01805,94.53343621577031,177.8633898477687,100.48802702354683,0.9407432807255613
10,mild_skew,81,3.297825708486153,246,0.6150000000000001,0.0222015,91.9174453321206,187.4070216922518,90.16542368681897,1.0194311918434178
10,mild_skew,81,3.297825708486153,304,0.7600000000000001,0.027436,90.20119234735425,193.54563906557664,84.07582976465508,1.0728552141542376
10,mild_skew,81,3.297825708486153,375,0.9375000000000002,0.03384375,88.7148823778563,193.6511255279456,81.28360043206791,1.0914241237628126
10,mild_skew,81,3.297825708486153,462,1.1550000000000002,0.041695499999999996,86.28941454690435,185.85383706762119,80.12600848416598,1.0769214163957306
10,mild_skew,81,3.297825708486153,570,1.4250000000000003,0.051442499999999995,85.45419435261991,179.8239863185655,81.21741133598056,1.0521659450473324
10,mild_skew,81,3.297825708486153,702,1.7550000000000003,0.0633555,84.45090935876547,176.7165154727763,80.71635039251463,1.0462676886168678
10,mild_skew,81,3.297825708486153,866,2.1650000000000005,0.0781565,83.66051421063662,177.93797202648517,78.66878056749296,1.06345253615392
10,mild_skew,81,3.297825708486153,1067,2.6675000000000004,0.09629675,83.0314692750749,184.14348888855082,74.87883423508174,1.1088776971927474
10,mild_skew,81,3.297825708486153,1316,3.2900000000000005,0.118769,82.13623082206998,165.2664512468809,81.64222517948794,1.006050859607219
10,mild_skew,81,3.297825708486153,1622,4.055000000000001,0.1463855,82.14457500255949,168.8688589485112,79.91682118736331,1.0278759062497402
10,mild_skew,81,3.297825708486153,2000,5.000000000000001,0.1805,81.69810364391479,156.9011040971235,85.08009140433079,0.9602493638101117
10,mild_skew,81,3.297825708486153,3634,9.085000000000003,0.3279685,81.19956669363087,161.47390453483007,81.6648318528919,0.9943027476001036
10,mild_skew,81,3.297825708486153,6604,16.51,0.596011,80.9336840570614,159.42867926281727,82.17168009339356,0.9849340303748798
10,mild_skew,81,3.297825708486153,12000,30.000000000000007,1.083,81.01356758642508,166.28652314705352,78.93842518165081,1.0262881150719565
10,strong_skew,81,3.2479670439552866,250,0.1,0.014207100591715972,88.68946554860791,180.1551509533952,87.32274661780322,1.0156513506931544
10,strong_skew,81,3.2479670439552866,428,0.17120000000000002,0.024322556213017744,86.6829338103924,172.94739860765392,86.89267458740873,0.9975862087568113
10,strong_skew,81,3.2479670439552866,730,0.29200000000000004,0.041484733727810634,85.33583784783197,166.86581416456383,87.28217049910207,0.9777006845711963
10,strong_skew,81,3.2479670439552866,1250,0.5,0.07103550295857985,83.89511804338713,170.2211383368675,82.69702459144516,1.0144877455732053
10,strong_skew,81,3.2479670439552866,1540,0.616,0.08751573964497038,83.10459630824596,166.47199275857727,82.97340367123928,1.0015811408379303
10,strong_skew,81,3.2479670439552866,1900,0.76,0.10797396449704139,82.87740936899375,169.2935692412481,81.14501944167452,1.0213493069474762
10,strong_skew,81,3.2479670439552866,2342,0.9368000000000001,0.13309211834319523,82.45585578781619,169.5276893056232,80.21070990289986,1.0279905998542367
10,strong_skew,81,3.2479670439552866,2888,1.1552,0.1641204260355029,82.6010839868425,178.66618367172757,76.37639015492198,1.0815002361239427
10,strong_skew,81,3.2479670439552866,3560,1.4240000000000002,0.20230911242603544,82.0155847177185,167.50031930000986,80.31693509242001,1.0211493332426576
10,strong_skew,81,3.2479670439552866,4390,1.756,0.24947668639053244,81.85705836416878,157.44293287654457,85.11754553364482,0.9616942999350556
10,strong_skew,81,3.2479670439552866,5410,2.164,0.3074416568047336,81.78107739507196,169.22206683485308,79.04577393474142,1.0346040442666644
10,strong_skew,81,3.2479670439552866,6670,2.668,0.37904544378698213,81.68087241986318,168.2508542107906,79.30735270932227,1.029928116743984
10,strong_skew,81,3.2479670439552866,8225,3.29,0.46741360946745547,81.19938175771308,168.7636148224313,78.1369799974025,1.0391927325628962
10,strong_skew,81,3.2479670439552866,10140,4.056,0.5762399999999998,81.2755182810379,166.06822713026415,79.55416862094636,1.021637453950318
10,strong_skew,81,3.2479670439552866,12500,5.0,0.7103550295857985,81.20777269935844,169.54782385000644,77.79164836258576,1.043913767206091
10,strong_skew,81,3.2479670439552866,22715,9.086,1.2908571597633132,81.25438506091332,158.5591556946041,83.27838354971583,0.9756959921346912
10,strong_skew,81,3.2479670439552866,41275,16.51,2.3455923076923066,80.9779435927745,165.3424620134683,79.31933840419552,1.0209104768389148
10,strong_skew,81,3.2479670439552866,75000,30.0,4.262130177514791,80.87870352907487,164.3398550570854,79.60776991402076,1.0159649443317753
11,uniform,100,3.4594316186372978,12,0.09917355371900827,0.0008196161464380849,33.35286507547457,26.390999406203097,84.30249962275721,0.39563316894189765
11,uniform,100,3.4594316186372978,21,0.17355371900826447,0.0014343282562666484,55.16763296521998,40.55702039359513,150.0833985065559,0.3675798490318046
11,uniform,100,3.4594316186372978,35,0.2892561983471075,0.0023905470937777475,77.65004169529877,48.25483815619391,249.90360368694746,0.3107199758214389
11,uniform,100,3.4594316186372978,60,0.49586776859504134,0.004098080732190424,100.49162747381533,69.67647034993426,289.870228546834,0.3466779875173659
11,uniform,100,3.4594316186372978,75,0.6198347107438017,0.00512260091523803,107.4031280709595,82.73008909792878,278.8690800458893,0.38513817327215255
11,uniform,100,3.4594316186372978,92,0.7603305785123967,0.00628372378935865,112.99118941101287,106.58780834697937,239.558521420282,0.4716642461354187
11,uniform,100,3.4594316186372978,113,0.9338842975206612,0.007718052045625299,116.58309600664508,129.2999964744689,210.233853752322,0.554540070144899
11,uniform,100,3.4594316186372978,140,1.15702479338843,0.00956218837511099,118.46734506293507,159.7635294897191,175.69105904315487,0.6742935338208419
11,uniform,100,3.4594316186372978,172,1.4214876033057853,0.011747831432279216,119.25420021674628,191.68278998708104,148.3864489899621,0.8036731185932853
11,uniform,100,3.4594316186372978,212,1.7520661157024793,0.0144798852537395,118.0672510324143,207.09274704859502,134.62447106445595,0.8770118099545637
11,uniform,100,3.4594316186372978,262,2.165289256198347,0.01789495253056485,115.58770827913555,232.0828830300014,115.13574918401393,1.0039254453835993
11,uniform,100,3.4594316186372978,323,2.669421487603306,0.022061334608291783,112.74566494093942,250.37901104755267,101.5387424831737,1.1103709006404414
11,uniform,100,3.4594316186372978,398,3.2892561983471076,0.027183935523529813,110.2108870065646,246.19927231281054,98.67161263857021,1.1169462427888177
11,uniform,100,3.4594316186372978,491,4.0578512396694215,0.03353596065842497,107.34912196871865,239.91329237486067,96.06665702748164,1.11744412984007
11,uniform,100,3.4594316186372978,605,5.0,0.04132231404958678,105.98279730931631,249.2619112021227,90.12490734213685,1.1759545772067086
11,uniform,100,3.4594316186372978,1099,9.082644628099175,0.07506317874462128,102.83398432238165,201.91502384390438,104.74533425299724,0.9817524098400507
11,uniform,100,3.4594316186372978,1998,16.512396694214875,0.13646608838194113,101.69539348696028,217.18155459598398,95.23785825832672,1.067804288617221
11,uniform,100,3.4594316186372978,3630,30.0,0.24793388429752067,100.4316365724663,192.04996432207147,105.04051547449052,0.956122845730479
11,mild_skew,100,3.437696351104599,48,0.09917355371900827,0.002987196037844589,89.60125538954472,59.15509008029548,271.4351362320608,0.33010190439361914
11,mild_skew,100,3.437696351104599,83,0.17148760330578514,0.005165359815439602,108.45606565875126,98.43347302582374,238.99833698013376,0.4537942273119936
11,mild_skew,100,3.437696351104599,141,0.2913223140495868,0.00877488836116848,116.87602641561587,165.1902459904226,165.38513480385177,0.706690033262251
11,mild_skew,100,3.437696351104599,242,0.5,0.015060446690799804,115.88427113357636,209.18089588358765,128.39761718616765,0.9025422252622664
11,mild_skew,100,3.437696351104599,298,0.615702479338843,0.018545508734951824,113.9654282585696,237.1381793729079,109.54051239243861,1.0403952452794665
11,mild_skew,100,3.437696351104599,368,0.7603305785123967,0.02290183629014185,111.08466116340323,242.35879641248042,101.83085679949069,1.090874265961777
11,mild_skew,100,3.437696351104599,454,0.9380165289256198,0.02825389585794674,108.98842478046417,233.06864862479983,101.9311418006219,1.069235788544843
11,mild_skew,100,3.437696351104599,559,1.1549586776859504,0.03478838719073178,106.99457500481245,233.77652184167192,97.93831296894416,1.0924690426180814
11,mild_skew,100,3.437696351104599,689,1.4235537190082646,0.04287870979322754,105.23111533411752,215.5189475533665,102.76207971663666,1.0240267190415875
11,mild_skew,100,3.437696351104599,850,1.756198347107438,0.0528982631701646,103.61754504819773,220.78324149332659,97.25915399371297,1.065375759436441
11,mild_skew,100,3.437696351104599,1047,2.1632231404958677,0.0651582135754851,102.92026070394473,215.91761069628134,98.11686994135844,1.0489558091840592
11,mild_skew,100,3.437696351104599,1291,2.6673553719008267,0.08034312676786176,102.38247586223541,216.10232884241833,97.01118372791632,1.0553677620240545
11,mild_skew,100,3.437696351104599,1592,3.2892561983471076,0.09907533525517888,101.63276186605182,209.36574762568918,98.67152007107205,1.0300111095161686
11,mild_skew,100,3.437696351104599,1963,4.055785123966943,0.12216387129768601,100.9667789974964,200.2159226379568,101.83296439977202,0.9914940568863814
11,mild_skew,100,3.437696351104599,2420,5.0,0.15060446690799803,100.95291971362735,208.28025052717132,97.86325849820842,1.0315712072419445
11,mild_skew,100,3.437696351104599,4398,9.086776859504132,0.2737018369675105,100.97673573805815,208.15486413284805,97.96841599441245,1.0307070366822841
11,mild_skew,100,3.437696351104599,7991,16.5103305785124,0.49730590705033567,100.43460061864782,197.95455895454776,101.91337905729556,0.985489849788845
11,mild_skew,100,3.437696351104599,14520,30.0,0.9036268014479882,100.53802802528388,202.249326297105,99.95479603590108,1.0058349575259333
11,strong_skew,100,3.3926359318353914,303,0.10016528925619834,0.012315819846140759,109.74045343033585,214.17261858799938,112.46038077596262,0.9758143505574175
11,strong_skew,100,3.3926359318353914,517,0.1709090909090909,0.021014121651665916,107.40739276580565,210.2623341856519,109.7329016671334,0.9788075511902345
11,strong_skew,100,3.3926359318353914,883,0.29190082644628096,0.03589065651532109,105.23030186366707,203.98447177024372,108.57117048390768,0.9692287685087102
11,strong_skew,100,3.3926359318353914,1513,0.5001652892561983,0.06149780669046524,103.20237779211145,204.44243261516255,104.19295687010704,0.9904928403247975
11,strong_skew,100,3.3926359318353914,1863,0.6158677685950412,0.075724001232212,102.94523414824306,218.64864668526127,96.93836567936063,1.0619658524959161
11,strong_skew,100,3.3926359318353914,2299,0.7599999999999999,0.09344577500421652,101.76775814768502,218.23398678500146,94.91350775357316,1.0722157525976992
11,strong_skew,100,3.3926359318353914,2834,0.9368595041322313,0.11519152951802941,101.67519231949592,203.99165608488508,101.35556455215692,1.0031535295447396
11,strong_skew,100,3.3926359318353914,3494,1.1550413223140494,0.14201806779675186,101.29602648977009,211.50171283035178,97.02885943856718,1.043978328467363
11,strong_skew,100,3.3926359318353914,4308,1.4241322314049585,0.17510413167384287,100.7858130908946,212.28221019131945,95.70071944547816,1.0531353753125492
11,strong_skew,100,3.3926359318353914,5312,1.7560330578512395,0.21591298687359642,100.79201820954904,202.27384697138564,100.44828915713654,1.0034219502920034
11,strong_skew,100,3.3926359318353914,6546,2.16396694214876,0.26607048420078355,100.73934772600994,206.11628953595365,98.47272336514399,1.023017788920706
11,strong_skew,100,3.3926359318353914,8071,2.6680991735537187,0.3280560461326801,100.60769829777581,204.01247067745393,99.22833563227746,1.0139008949077815
11,strong_skew,100,3.3926359318353914,9952,3.2899173553719003,0.40451168022703904,100.3313521344692,208.0648333551221,96.76195692281841,1.036888414880839
11,strong_skew,100,3.3926359318353914,12269,4.055867768595041,0.49868908809340257,100.10570185721231,208.61137270371307,96.07483441047042,1.0419554972066922
11,strong_skew,100,3.3926359318353914,15125,4.999999999999999,0.6147748355540561,100.39775621763728,204.4051456151874,98.62481126098616,1.0179766626063238
11,strong_skew,100,3.3926359318353914,27485,9.08595041322314,1.1171627342283128,100.1132470482617,203.90244756674872,98.30840535904112,1.0183589763523166
11,strong_skew,100,3.3926359318353914,49943,16.5100826446281,2.0299966685670228,99.81510442845838,200.9950085941854,99.137338203057,1.0068366393297061
11,strong_skew,100,3.3926359318353914,90750,29.999999999999996,3.688649013324336,100.57479355317189,199.52831232920926,101.39201780621038,0.9919399547348939
12,uniform,121,3.584962500721156,14,0.09722222222222221,0.0006751543209876543,40.92817757125946,31.68554804058533,105.73373811675447,0.387087208872397
12,uniform,121,3.584962500721156,25,0.1736111111111111,0.0012056327160493826,67.80629568653758,46.736286819945335,196.75049292825022,0.34463088085509785
12,uniform,121,3.584962500721156,42,0.29166666666666663,0.002025462962962963,95.24398285323478,56.502168812673766,321.0997545889782,0.296618049350898
12,uniform,121,3.584962500721156,72,0.5,0.003472222222222222,121.45947691766042,80.45227905825645,366.7367713083502,0.3311897972061765
12,uniform,121,3.584962500721156,89,0.6180555555555555,0.0042920524691358024,130.25456843103387,99.57192112648791,340.7838757193881,0.3822204561646851
12,uniform,121,3.584962500721156,109,0.7569444444444444,0.005256558641975309,135.97466254135395,124.51564313815862,296.9764824283187,0.45786340194184966
12,uniform,121,3.584962500721156,135,0.9375,0.006510416666666667,141.0023636226355,159.83800468892437,248.7727069148978,0.566791933774595
12,uniform,121,3.584962500721156,166,1.1527777777777777,0.008005401234567902,143.33500607071934,190.61853013983517,215.56061680070317,0.6649406009226624
12,uniform,121,3.584962500721156,205,1.423611111111111,0.009886188271604939,144.0859807502258,224.61392843523097,184.85736831534874,0.7794440766052079
12,uniform,121,3.584962500721156,253,1.7569444444444444,0.012201003086419753,141.99924685436898,260.887763007072,154.57824372284898,0.9186237560634115
12,uniform,121,3.584962500721156,312,2.1666666666666665,0.015046296296296295,139.2581179720289,298.72677232120566,129.83652767659814,1.072565020522564
12,uniform,121,3.584962500721156,384,2.6666666666666665,0.018518518518518517,136.4210338834863,293.50519899163515,126.8168233460813,1.0757329373500806
12,uniform,121,3.584962500721156,474,3.2916666666666665,0.022858796296296297,133.0839590564591,313.6101027375585,112.95133673013613,1.1782415587911448
12,uniform,121,3.584962500721156,584,4.055555555555555,0.02816358024691358,130.11465290469144,297.2532143687167,113.90842609700668,1.142274170252192
12,uniform,121,3.584962500721156,720,5.0,0.034722222222222224,127.67877069518048,287.8926348946295,113.24963899961568,1.1274099575329664
12,uniform,121,3.584962500721156,1308,9.083333333333332,0.0630787037037037,123.6954593075815,258.31078058977334,118.46634211997971,1.0441401084394577
12,uniform,121,3.584962500721156,2377,16.506944444444443,0.11463155864197531,122.60536826573794,233.92064529980956,128.52286986735203,0.953957598303543
12,uniform,121,3.584962500721156,4320,30.0,0.20833333333333334,122.10366392604365,250.29794513367537,119.1324582085696,1.0249403543094213
12,mild_skew,121,3.5651709273605956,58,0.10069444444444443,0.0025688349301268864,109.72874817752465,75.41182351813178,319.3238835740834,0.3436283780259972
12,mild_skew,121,3.5651709273605956,98,0.17013888888888887,0.004340445226766118,130.84686757367496,112.11749816899773,305.4100034953693,0.4284301957242827
12,mild_skew,121,3.5651709273605956,168,0.29166666666666663,0.007440763245884775,141.46553878137897,186.33314612181567,214.80342149777928,0.658581403382541
12,mild_skew,121,3.5651709273605956,288,0.5,0.01275559413580247,139.69285134489618,272.6704857206957,143.13314963509558,0.9759643499848211
12,mild_skew,121,3.5651709273605956,355,0.6163194444444444,0.015723041382673185,137.45798592559905,269.55792554163037,140.19026045519928,0.9805102400071981
12,mild_skew,121,3.5651709273605956,438,0.7604166666666666,0.019399132748199592,133.89802816481523,294.34048892344873,121.82273673594729,1.0991218203794035
12,mild_skew,121,3.5651709273605956,540,0.9375,0.023916739004629633,131.65788734003712,294.80354370213547,117.59559658723563,1.1195817799382453
12,mild_skew,121,3.5651709273605956,665,1.1545138888888888,0.029453021181627233,129.53885265698563,283.60805063812705,118.33454170240934,1.0946833510603622
12,mild_skew,121,3.5651709273605956,820,1.423611111111111,0.03631801108110426,127.10309117831034,277.19413628491174,116.56231984991837,1.0904303495500425
12,mild_skew,121,3.5651709273605956,1011,1.7552083333333333,0.04477745024755659,126.21759274326035,273.18024634347,116.63274289513309,1.0821797516735518
12,mild_skew,121,3.5651709273605956,1246,2.163194444444444,0.05518566074031208,124.64071898293072,259.03865136758424,119.94587484581056,1.0391413555752154
12,mild_skew,121,3.5651709273605956,1537,2.6684027777777777,0.06807412564836249,124.09239712087381,256.73481132460563,119.95975881692839,1.034450205174656
12,mild_skew,121,3.5651709273605956,1895,3.2899305555555554,0.08393003780328362,123.33152470848306,245.52309237659702,123.90414962343502,0.9953784847667148
12,mild_skew,121,3.5651709273605956,2336,4.055555555555555,0.10346204132373116,122.7812999184939,254.14220147357497,118.63631874018085,1.0349385518897527
12,mild_skew,121,3.5651709273605956,2880,5.0,0.1275559413580247,121.98308505592199,258.0322105337029,115.33345398222494,1.0576557004416245
12,mild_skew,121,3.5651709273605956,5234,9.086805555555555,0.23181520731524352,122.01325989059076,241.13959813517562,123.47400181685222,0.9881696397236063
12,mild_skew,121,3.5651709273605956,9510,16.510416666666664,0.4212003480259774,121.58679038153122,235.8852105729043,125.34357333702674,0.9700281166758012
12,mild_skew,121,3.5651709273605956,17280,30.0,0.7653356481481483,121.05505962608781,240.4364431991411,121.89772287504894,0.9930871288725802
12,strong_skew,121,3.5240660220627174,360,0.1,0.010743827160493824,132.727043798647,266.09952828741,132.40510623153517,1.0024314588483383
12,strong_skew,121,3.5240660220627174,616,0.1711111111111111,0.018383882030178322,129.1669853588837,257.45233975856075,129.60931038613563,0.9965872434168953
12,strong_skew,121,3.5240660220627174,1051,0.29194444444444445,0.03136600651577503,127.38635239166037,251.08778611465186,129.25585132398723,0.9855364464109182
12,strong_skew,121,3.5240660220627174,1800,0.5,0.05371913580246912,124.8819688828867,247.64045885575314,125.95281259069569,0.9914980564087212
12,strong_skew,121,3.5240660220627174,2218,0.6161111111111112,0.06619391289437584,123.9721500234333,259.7673047741804,118.32970276835445,1.0476841158481118
12,strong_skew,121,3.5240660220627174,2736,0.76,0.08165308641975307,123.47217620142223,246.42098482192822,123.7344157757657,0.9978806254290745
12,strong_skew,121,3.5240660220627174,3373,0.9369444444444445,0.10066369170096019,123.08726148686479,248.06908438044815,122.14721538698863,1.0076960092532432
12,strong_skew,121,3.5240660220627174,4158,1.155,0.12409120370370368,122.56705993470685,250.58719598352286,119.89985459612888,1.0222452758392593
12,strong_skew,121,3.5240660220627174,5126,1.423888888888889,0.15298016117969818,122.47094663868367,236.07124059193492,127.0729355508604,0.9637846651434695
12,strong_skew,121,3.5240660220627174,6322,1.7561111111111112,0.18867354252400545,121.92639841881378,249.9392414491744,118.95728373974723,1.0249595029890086
12,strong_skew,121,3.5240660220627174,7790,2.1638888888888888,0.23248448216735249,121.62636691184835,241.7702198041455,122.37216924532002,0.9939054579315615
12,strong_skew,121,3.5240660220627174,9605,2.6680555555555556,0.2866512774348422,121.55478028871809,247.84806803780862,119.2308233670359,1.0194912427512826
12,strong_skew,121,3.5240660220627174,11844,3.29,0.3534719135802468,121.49730859458364,251.07915202653058,117.58519874376258,1.0332704276781144
12,strong_skew,121,3.5240660220627174,14602,4.056111111111111,0.43578156721536343,121.41004786432259,253.25082779212406,116.40948897127767,1.0429566261069898
12,strong_skew,121,3.5240660220627174,18000,5.0,0.5371913580246912,121.62203705342915,253.45975514701308,116.72006775549835,1.041997656377302
12,strong_skew,121,3.5240660220627174,32710,9.08611111111111,0.9761960733882028,121.60075731919434,238.78570948093588,123.849490095069,0.9818430195057848
12,strong_skew,121,3.5240660220627174,59436,16.51,1.7738058641975305,121.35351307748245,244.54606708725257,120.44090761019939,1.007577205165513
12,strong_skew,121,3.5240660220627174,108000,30.0,3.223148148148147,121.15400092690174,239.12419306988429,122.76710066142043,0.9868604884710321
